City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Tarata,BO,2022-02-04 22:32:49,-17.6167,-66.0167,65.62,75,86,4.76,light rain
261,Maun,BW,2022-02-04 22:32:49,-19.9833,23.4167,69.8,80,95,2.21,light rain
262,Kibala,TD,2022-02-04 22:32:50,9.1104,18.3463,75.45,15,13,7.11,few clouds
263,Young,UY,2022-02-04 22:32:50,-32.6833,-57.6333,78.22,55,92,8.46,overcast clouds
264,Talnakh,RU,2022-02-04 22:32:51,69.4865,88.3972,-0.8,95,99,6.4,overcast clouds
265,Tynda,RU,2022-02-04 22:32:51,55.1667,124.7167,-4.72,81,100,7.63,overcast clouds
266,Yeniseysk,RU,2022-02-04 22:32:52,58.4497,92.1703,21.9,95,100,8.19,light snow
267,Tabriz,IR,2022-02-04 22:32:23,38.08,46.2919,33.26,93,100,4.61,mist
268,Morondava,MG,2022-02-04 22:32:52,-20.2833,44.2833,81.19,70,55,10.96,broken clouds
269,Arona,ES,2022-02-04 22:32:52,28.0996,-16.681,59.99,60,0,1.99,clear sky
270,Muana,BR,2022-02-04 22:32:53,-1.5283,-49.2167,74.71,95,94,7.2,moderate rain
271,Payson,US,2022-02-04 22:33:53,40.0444,-111.7321,38.41,43,40,4.61,scattered clouds
272,Lata,PT,2022-02-04 22:33:53,40.1629,-8.3327,50.05,96,99,1.74,overcast clouds
273,Cabo San Lucas,MX,2022-02-04 22:32:20,22.8909,-109.9124,72.7,56,0,11.5,clear sky
274,Rome,US,2022-02-04 22:33:54,34.257,-85.1647,42.24,83,100,1.01,overcast clouds
275,Pochutla,MX,2022-02-04 22:31:38,15.7432,-96.4661,87.82,56,15,8.41,few clouds
276,Cairns,AU,2022-02-04 22:33:54,-16.9167,145.7667,80.06,93,75,5.75,broken clouds
277,Istok,XK,2022-02-04 22:33:55,42.7808,20.4875,25.72,79,3,3.06,clear sky
278,Capitao Poco,BR,2022-02-04 22:33:49,-1.7464,-47.0594,73.65,96,100,3.69,moderate rain
279,Luderitz,NA,2022-02-04 22:33:55,-26.6481,15.1594,67.14,74,16,7.94,few clouds
280,Jumla,NP,2022-02-04 22:33:55,29.2747,82.1838,17.31,88,91,7.05,overcast clouds
281,Inuvik,CA,2022-02-04 22:29:10,68.3499,-133.7218,-17.54,76,20,4.61,few clouds
282,Sakakah,SA,2022-02-04 22:33:56,29.9697,40.2064,49.57,68,18,13.69,few clouds
283,Saint-Joseph,RE,2022-02-04 22:33:56,-21.3667,55.6167,79.16,84,100,22.32,light rain
284,Yagodnoye,RU,2022-02-04 22:33:57,62.55,149.6667,-27.29,91,89,4.83,overcast clouds
285,Kutum,SD,2022-02-04 22:33:57,14.2,24.6667,54.88,23,5,12.88,clear sky
286,Abu Samrah,SY,2022-02-04 22:33:57,35.3029,37.1841,45.54,89,90,7.45,overcast clouds
287,San Jose,US,2022-02-04 22:32:48,37.3394,-121.895,68.31,37,0,1.01,clear sky
288,Kranea Elassonos,GR,2022-02-04 22:33:58,39.9483,21.9658,30.31,63,0,1.79,clear sky
289,Dawlatabad,AF,2022-02-04 22:33:58,36.4141,64.9053,45.48,35,1,4.56,clear sky
290,San,ML,2022-02-04 22:32:28,13.3034,-4.8956,74.7,11,5,9.75,clear sky
291,Hambantota,LK,2022-02-04 22:33:59,6.1241,81.1185,73.0,84,19,6.87,few clouds
292,Geraldton,AU,2022-02-04 22:33:59,-28.7667,114.6,72.01,33,0,10.36,clear sky
293,Rangapara,IN,2022-02-04 22:34:00,26.8167,92.65,54.12,86,100,4.72,overcast clouds
294,Praia Da Vitoria,PT,2022-02-04 22:34:00,38.7333,-27.0667,57.76,94,40,11.79,scattered clouds
295,Chiredzi,ZW,2022-02-04 22:34:00,-21.05,31.6667,72.59,85,48,10.67,scattered clouds
296,Port Lincoln,AU,2022-02-04 22:30:00,-34.7333,135.8667,66.83,77,87,13.56,overcast clouds
297,Dudinka,RU,2022-02-04 22:34:01,69.4058,86.1778,-0.38,97,99,5.97,overcast clouds
298,Fort Pierce,US,2022-02-04 22:34:01,27.4467,-80.3256,79.09,71,0,5.99,clear sky
299,Constitucion,CL,2022-02-04 22:31:33,-35.3333,-72.4167,64.24,76,18,16.96,few clouds
300,Mantua,IT,2022-02-04 22:34:02,45.1667,10.7833,49.48,89,100,1.81,overcast clouds
301,Old Saybrook,US,2022-02-04 22:34:02,41.2918,-72.3762,35.8,93,75,1.99,light rain
302,Butterworth,MY,2022-02-04 22:34:02,5.3991,100.3638,79.0,96,40,1.99,scattered clouds
303,Casablanca,MA,2022-02-04 22:34:02,33.5928,-7.6192,60.33,82,97,4.0,overcast clouds
304,Los Llanos De Aridane,ES,2022-02-04 22:33:25,28.6585,-17.9182,60.55,79,0,5.99,clear sky
305,Riyadh,SA,2022-02-04 22:33:18,24.6877,46.7219,66.34,61,54,11.63,broken clouds
306,Nigel,ZA,2022-02-04 22:34:03,-26.4314,28.4771,63.39,96,100,7.63,moderate rain
307,Avinurme,EE,2022-02-04 22:34:03,58.9822,26.8642,22.78,95,100,12.86,light snow
308,Bulgan,MN,2022-02-04 22:34:04,48.8125,103.5347,-5.33,87,6,4.59,clear sky
309,San Carlos,VE,2022-02-04 22:34:04,9.6612,-68.5827,80.64,55,51,3.13,broken clouds
310,Teya,RU,2022-02-04 22:34:05,60.3778,92.6267,17.11,89,100,8.88,overcast clouds
311,Nuuk,GL,2022-02-04 22:34:05,64.1835,-51.7216,7.41,51,75,12.66,broken clouds
312,Thinadhoo,MV,2022-02-04 22:34:05,0.5333,72.9333,81.43,73,100,9.66,overcast clouds
313,Koslan,RU,2022-02-04 22:34:06,63.4564,48.8989,-8.32,100,100,1.74,overcast clouds
314,Tambura,SS,2022-02-04 22:30:21,5.6,27.4667,74.07,25,94,5.14,overcast clouds
315,Prachuap Khiri Khan,TH,2022-02-04 22:34:06,12.2167,99.75,75.69,93,35,2.28,scattered clouds
316,Nuoro,IT,2022-02-04 22:35:06,40.3211,9.3297,45.66,82,87,6.31,overcast clouds
317,Okha,RU,2022-02-04 22:35:07,53.5739,142.9478,2.03,92,100,20.42,overcast clouds
318,Bumbuna,SL,2022-02-04 22:35:08,9.05,-11.7333,71.65,30,8,2.59,clear sky
319,Ariquemes,BR,2022-02-04 22:35:08,-9.9133,-63.0408,74.03,96,70,3.18,heavy intensity rain
320,Guadalupe Y Calvo,MX,2022-02-04 22:35:08,26.1,-106.9667,53.04,36,0,4.09,clear sky
321,Celestun,MX,2022-02-04 22:35:09,20.8667,-90.4,76.39,81,4,13.53,clear sky
322,Dauriya,RU,2022-02-04 22:35:09,49.9333,116.8667,-18.98,99,67,3.33,broken clouds
323,The Pas,CA,2022-02-04 22:30:22,53.8251,-101.2541,-12.98,64,40,5.75,scattered clouds
324,Oussouye,SN,2022-02-04 22:30:57,12.485,-16.5469,77.18,55,1,6.64,clear sky
325,Havelock,US,2022-02-04 22:31:36,34.8791,-76.9013,73.63,92,75,11.99,broken clouds
326,Calahorra,ES,2022-02-04 22:35:10,42.3051,-1.9652,51.71,75,100,9.57,overcast clouds
327,Port Macquarie,AU,2022-02-04 22:35:10,-31.4333,152.9167,67.96,64,85,16.89,overcast clouds
328,Bilma,NE,2022-02-04 22:35:10,18.6853,12.9164,57.99,22,3,6.67,clear sky
329,Sijunjung,ID,2022-02-04 22:35:11,-0.6876,100.9537,70.29,97,100,0.18,moderate rain
330,Lowestoft,GB,2022-02-04 22:32:04,52.4752,1.7516,40.21,86,7,19.33,clear sky
331,Vilhena,BR,2022-02-04 22:30:49,-12.7406,-60.1458,71.82,94,75,8.05,broken clouds
332,Mayumba,GA,2022-02-04 22:35:11,-3.432,10.6554,76.42,82,77,0.96,broken clouds
333,Ancud,CL,2022-02-04 22:34:08,-41.8697,-73.8203,64.22,74,83,4.38,broken clouds
334,Praia,CV,2022-02-04 22:35:12,14.9215,-23.5087,72.14,68,0,17.27,clear sky
335,Severo-Kurilsk,RU,2022-02-04 22:35:12,50.6789,156.125,29.75,92,100,6.64,light snow
336,Sibi,PK,2022-02-04 22:35:13,29.5448,67.8764,59.13,26,0,0.81,clear sky
337,Lakatoro,VU,2022-02-04 22:35:13,-16.0999,167.4164,80.42,85,100,22.03,overcast clouds
338,Ialibu,PG,2022-02-04 22:35:13,-6.2821,143.9935,64.27,80,100,0.67,overcast clouds
339,Xining,CN,2022-02-04 22:35:14,36.6167,101.7667,15.26,59,100,3.09,overcast clouds
340,Haines Junction,CA,2022-02-04 22:35:14,60.7522,-137.5108,6.75,61,100,1.14,overcast clouds
341,Yumen,CN,2022-02-04 22:35:14,40.2833,97.2,14.83,38,100,12.59,overcast clouds
342,Kavieng,PG,2022-02-04 22:35:14,-2.5744,150.7967,83.19,71,90,6.49,overcast clouds
343,Broome,US,2022-02-04 22:35:15,42.2506,-75.833,19.78,74,75,1.99,mist
344,Sangar,RU,2022-02-04 22:35:15,63.9242,127.4739,-34.4,100,100,1.01,overcast clouds
345,Soyo,AO,2022-02-04 22:35:15,-6.1349,12.3689,77.92,78,70,6.6,broken clouds
346,Pisco,PE,2022-02-04 22:33:38,-13.7,-76.2167,73.45,68,0,24.16,clear sky
347,Roebourne,AU,2022-02-04 22:35:16,-20.7833,117.1333,85.95,66,100,7.7,overcast clouds
348,Kahna Nau,PK,2022-02-04 22:35:17,31.3692,74.3653,46.44,93,40,4.61,fog
349,Kununurra,AU,2022-02-04 22:34:15,-15.7667,128.7333,78.78,94,75,2.3,broken clouds
350,Lagoa,PT,2022-02-04 22:35:17,39.05,-27.9833,57.65,84,70,19.89,broken clouds
351,Kokoda,PG,2022-02-04 22:35:17,-8.8785,147.7407,86.32,58,95,0.67,overcast clouds
352,Ewo,CG,2022-02-04 22:35:18,-0.8725,14.8206,74.35,79,100,2.39,overcast clouds
353,Burns Lake,CA,2022-02-04 22:30:20,54.2331,-125.7533,42.22,84,88,8.97,overcast clouds
354,Kabare,CD,2022-02-04 22:35:18,-2.4683,28.8242,60.33,96,100,1.54,light rain
355,Lichinga,MZ,2022-02-04 22:35:18,-13.3128,35.2406,64.49,88,75,13.8,broken clouds
356,Oloron-Sainte-Marie,FR,2022-02-04 22:35:19,43.1944,-0.6107,47.77,90,100,2.44,overcast clouds
357,San Ramon,US,2022-02-04 22:32:02,37.7799,-121.978,66.42,46,0,1.01,clear sky
358,Te Anau,NZ,2022-02-04 22:35:19,-45.4167,167.7167,55.54,52,24,3.98,few clouds
359,Portachuelo,BO,2022-02-04 22:35:20,-17.35,-63.4,83.88,87,70,6.24,broken clouds
360,Kimbe,PG,2022-02-04 22:35:20,-5.5502,150.1429,83.44,77,97,5.55,light rain
361,Pangkalanbuun,ID,2022-02-04 22:35:20,-2.6833,111.6167,73.38,98,98,1.68,overcast clouds
362,Sisimiut,GL,2022-02-04 22:31:09,66.9395,-53.6735,5.22,85,100,26.55,overcast clouds
363,Palu,ID,2022-02-04 22:35:21,-0.8917,119.8707,75.88,91,100,2.1,overcast clouds
364,Novikovo,RU,2022-02-04 22:35:21,51.1537,37.8879,2.44,99,63,4.94,broken clouds
365,Sarangani,PH,2022-02-04 22:36:21,5.4033,125.4636,80.67,78,100,23.94,overcast clouds
366,Quatre Cocos,MU,2022-02-04 22:36:22,-20.2078,57.7625,79.09,87,100,17.38,light rain
367,Beringovskiy,RU,2022-02-04 22:36:22,63.05,179.3167,-8.88,87,92,11.74,overcast clouds
368,Portland,US,2022-02-04 22:35:43,45.5234,-122.6762,51.08,86,100,3.0,overcast clouds
369,San Carlos De Bariloche,AR,2022-02-04 22:36:22,-41.1456,-71.3082,65.95,37,40,8.05,scattered clouds
370,Leh,IN,2022-02-04 22:36:23,34.1667,77.5833,-5.4,91,100,3.76,overcast clouds
371,Milove,UA,2022-02-04 22:36:23,49.3787,40.1302,14.56,96,84,6.78,broken clouds
372,Manadhoo,MV,2022-02-04 22:36:23,5.7667,73.3833,81.46,65,55,11.54,broken clouds
373,Woodland,US,2022-02-04 22:35:29,38.6785,-121.7733,68.05,42,0,1.99,clear sky
374,Baisha,CN,2022-02-04 22:36:24,26.5222,110.9311,36.1,94,19,0.47,few clouds
375,Aksarka,RU,2022-02-04 22:36:24,66.5606,67.7975,3.51,98,100,2.15,overcast clouds
376,Lokosovo,RU,2022-02-04 22:36:25,61.1333,74.8167,19.56,96,100,6.78,overcast clouds
377,Bambari,CF,2022-02-04 22:36:25,5.768,20.6757,77.88,20,59,2.08,broken clouds
378,Paamiut,GL,2022-02-04 22:36:25,61.994,-49.6678,7.0,91,100,7.76,light snow
379,Innisfail,AU,2022-02-04 22:36:26,-17.5333,146.0333,78.46,84,100,5.77,light rain
380,Antofagasta,CL,2022-02-04 22:31:36,-23.65,-70.4,67.28,72,5,9.33,clear sky
381,Hami,CN,2022-02-04 22:36:26,42.8,93.45,22.93,36,85,2.84,overcast clouds
382,Pandamatenga,BW,2022-02-04 22:36:26,-18.5278,25.627,67.96,89,97,2.64,overcast clouds
383,Port Hardy,CA,2022-02-04 22:36:27,50.6996,-127.4199,46.58,87,100,4.61,light rain
384,Longyearbyen,SJ,2022-02-04 22:36:27,78.2186,15.6401,19.24,63,40,16.11,scattered clouds
385,Linxia,CN,2022-02-04 22:36:27,35.6003,103.2064,17.28,88,100,0.63,overcast clouds
386,Comodoro Rivadavia,AR,2022-02-04 22:34:48,-45.8667,-67.5,60.66,55,20,8.05,few clouds
387,Flin Flon,CA,2022-02-04 22:34:39,54.7682,-101.865,-13.16,64,75,5.75,broken clouds
388,Hervey Bay,AU,2022-02-04 22:36:28,-25.2986,152.8535,77.04,67,61,14.0,broken clouds
389,Grand Gaube,MU,2022-02-04 22:36:28,-20.0064,57.6608,79.38,83,100,7.0,overcast clouds
390,Moron,AR,2022-02-04 22:36:29,-34.6534,-58.6198,77.97,82,100,6.58,overcast clouds
391,Sao Filipe,CV,2022-02-04 22:36:29,14.8961,-24.4956,73.78,71,0,6.76,clear sky
392,San Pedro,PH,2022-02-04 22:31:40,14.35,121.0167,76.35,78,75,2.3,broken clouds
393,Padang,ID,2022-02-04 22:36:29,-0.9492,100.3543,73.45,91,100,3.2,overcast clouds
394,Tahoua,NE,2022-02-04 22:36:30,14.8888,5.2692,62.15,13,0,14.63,clear sky
395,Varzelandia,BR,2022-02-04 22:36:30,-15.7014,-44.0275,70.38,88,100,2.68,light rain
396,Guerrero Negro,MX,2022-02-04 22:36:30,27.9769,-114.0611,66.88,19,0,7.61,clear sky
397,Ngunguru,NZ,2022-02-04 22:36:31,-35.6167,174.5,75.16,82,42,13.85,scattered clouds
398,Klaksvik,FO,2022-02-04 22:36:31,62.2266,-6.589,36.52,53,93,34.92,overcast clouds
399,Bubaque,GW,2022-02-04 22:36:31,11.2833,-15.8333,78.06,72,3,14.34,clear sky
400,Fez,MA,2022-02-04 22:34:12,34.0372,-4.9998,50.25,57,0,8.05,clear sky
401,Ambon,ID,2022-02-04 22:36:32,-3.6954,128.1814,75.34,88,20,9.22,few clouds
402,Belogorsk,RU,2022-02-04 22:36:32,50.9158,128.4611,-20.72,100,92,3.4,overcast clouds
403,Grenada,ES,2022-02-04 22:32:24,37.1882,-3.6067,57.45,81,20,1.14,few clouds
404,Dakoro,NE,2022-02-04 22:36:33,14.5106,6.765,60.67,15,0,15.59,clear sky
405,Sungaipenuh,ID,2022-02-04 22:36:33,-2.0833,101.3833,63.88,96,100,1.25,overcast clouds
406,Makat,KZ,2022-02-04 22:36:33,47.6469,53.3463,31.95,91,100,9.35,overcast clouds
407,Bambous Virieux,MU,2022-02-04 22:36:34,-20.3428,57.7575,79.21,89,75,16.11,light rain
408,Taoudenni,ML,2022-02-04 22:36:34,22.6783,-3.9836,67.53,12,70,10.33,broken clouds
409,Zhangjiakou,CN,2022-02-04 22:36:34,40.81,114.8794,5.7,67,2,5.99,light snow
410,La Ronge,CA,2022-02-04 22:37:35,55.1001,-105.2842,-10.95,70,100,8.05,overcast clouds
411,Saint-Pierre,RE,2022-02-04 22:37:35,-21.3393,55.4781,80.24,83,75,5.75,light intensity drizzle rain
412,Mecca,SA,2022-02-04 22:37:35,21.4267,39.8261,59.65,57,41,14.92,scattered clouds
413,Okato,NZ,2022-02-04 22:37:36,-39.2,173.8833,68.92,95,100,8.55,light rain
414,Pontes E Lacerda,BR,2022-02-04 22:37:36,-15.2261,-59.3353,75.16,88,91,2.84,moderate rain
415,Guanica,PR,2022-02-04 22:37:36,17.9716,-66.908,78.15,82,18,1.01,few clouds
416,High Rock,BS,2022-02-04 22:37:37,26.6208,-78.2833,77.02,67,0,10.6,clear sky
417,Luanda,AO,2022-02-04 22:32:51,-8.8368,13.2343,77.0,78,20,6.91,few clouds
418,Coruripe,BR,2022-02-04 22:37:37,-10.1256,-36.1756,79.52,71,5,13.0,clear sky
419,De Aar,ZA,2022-02-04 22:37:37,-30.6497,24.0123,62.42,73,0,19.22,clear sky
420,Eyl,SO,2022-02-04 22:37:38,7.9803,49.8164,70.27,69,9,7.81,clear sky
421,Shingu,JP,2022-02-04 22:37:38,33.7333,135.9833,39.9,61,29,16.4,scattered clouds
422,Malakal,SS,2022-02-04 22:37:39,9.5334,31.6605,76.71,16,35,12.08,scattered clouds
423,Saint-Denis,FR,2022-02-04 22:37:39,48.9167,2.3333,41.14,85,20,9.22,few clouds
424,Lasa,IT,2022-02-04 22:37:39,46.6166,10.7002,33.03,73,78,5.28,broken clouds
425,Logan,US,2022-02-04 22:36:34,41.7355,-111.8344,35.28,62,0,1.01,clear sky
426,Gerash,IR,2022-02-04 22:37:40,27.6652,54.1371,58.77,39,0,4.14,clear sky
427,Bela,IN,2022-02-04 22:37:40,25.9333,81.9833,49.77,84,0,5.19,clear sky
428,Kudahuvadhoo,MV,2022-02-04 22:37:41,2.6708,72.8944,81.25,75,70,8.55,broken clouds
429,Santa Fe,AR,2022-02-04 22:36:32,-31.6333,-60.7,81.01,66,100,4.0,overcast clouds
430,Buin,CL,2022-02-04 22:37:41,-33.7333,-70.75,84.52,33,0,7.94,clear sky
431,Honningsvag,NO,2022-02-04 22:37:41,70.9821,25.9704,20.21,87,100,39.21,light snow
432,Leshukonskoye,RU,2022-02-04 22:37:42,64.8989,45.7622,-8.3,100,100,3.42,overcast clouds
433,Manjeshwar,IN,2022-02-04 22:37:42,12.7194,74.8861,70.75,88,58,6.15,broken clouds
434,Erenhot,CN,2022-02-04 22:37:42,43.6475,111.9767,0.95,88,6,9.13,clear sky
435,Rawlins,US,2022-02-04 22:37:43,41.7911,-107.2387,34.02,40,0,17.27,clear sky
436,Hirara,JP,2022-02-04 22:36:34,24.8,125.2833,61.07,63,75,17.27,broken clouds
437,Dasoguz,TM,2022-02-04 22:32:53,41.8363,59.9666,40.95,70,100,13.8,overcast clouds
438,Waipawa,NZ,2022-02-04 22:37:43,-41.4122,175.5153,57.45,91,100,9.75,light rain
439,Fukue,JP,2022-02-04 22:36:50,32.6881,128.8419,41.5,68,100,27.31,overcast clouds
440,Bardiyah,LY,2022-02-04 22:37:44,31.7561,25.0865,52.02,70,6,12.08,clear sky
441,Santa Isabel Do Rio Negro,BR,2022-02-04 22:37:44,-0.4139,-65.0192,75.2,94,77,1.36,broken clouds
442,Codrington,AU,2022-02-04 22:37:45,-38.2667,141.9667,66.02,61,90,14.38,overcast clouds
443,Oksfjord,NO,2022-02-04 22:37:45,70.2396,22.3479,16.72,91,100,14.65,light snow
444,Houma,US,2022-02-04 22:36:35,29.5958,-90.7195,39.2,90,100,9.22,overcast clouds
445,Atambua,ID,2022-02-04 22:37:45,-9.1061,124.8925,75.72,87,88,0.31,overcast clouds
446,Carballo,ES,2022-02-04 22:37:46,43.213,-8.691,50.9,92,97,7.9,overcast clouds
447,Roald,NO,2022-02-04 22:37:46,62.5833,6.1333,39.9,75,75,29.93,broken clouds
448,Mehamn,NO,2022-02-04 22:37:46,71.0357,27.8492,21.09,89,100,30.91,light snow
449,Atar,MR,2022-02-04 22:32:55,20.5169,-13.0499,71.8,11,27,6.29,scattered clouds
450,Trujillo Alto,PR,2022-02-04 22:37:47,18.3547,-66.0074,73.26,82,75,1.01,thunderstorm
451,Asau,RO,2022-02-04 22:37:47,46.4333,26.4,32.4,77,36,5.82,scattered clouds
452,Yulara,AU,2022-02-04 22:37:47,-25.2406,130.9889,66.04,55,0,9.22,clear sky
453,Arrifes,PT,2022-02-04 22:37:48,37.7667,-25.7,59.23,72,20,8.05,few clouds
454,Harrisburg,US,2022-02-04 22:37:48,40.2737,-76.8844,32.52,85,100,4.0,overcast clouds
455,Arshan,RU,2022-02-04 22:37:48,46.2732,44.22,32.45,92,100,17.9,light snow
456,Alcazar De San Juan,ES,2022-02-04 22:37:49,39.3901,-3.2083,48.58,64,100,2.75,overcast clouds
457,Port Augusta,AU,2022-02-04 22:38:49,-32.5,137.7667,77.7,26,57,8.25,broken clouds
458,Yichun,CN,2022-02-04 22:38:49,47.7,128.9,-13.94,100,99,2.37,overcast clouds
459,Dwarka,IN,2022-02-04 22:38:49,22.2394,68.9678,68.9,59,1,7.02,clear sky
460,Lavrentiya,RU,2022-02-04 22:38:50,65.5833,-171.0,-4.54,73,0,6.67,clear sky
461,Fergus Falls,US,2022-02-04 22:38:50,46.283,-96.0776,-3.84,76,100,5.23,overcast clouds
462,Upata,VE,2022-02-04 22:38:50,8.0086,-62.3989,81.19,52,95,3.96,overcast clouds
463,Palau,PW,2022-02-04 22:38:51,7.503,134.621,76.96,94,75,0.0,broken clouds
464,Mazabuka,ZM,2022-02-04 22:38:51,-15.856,27.748,64.92,97,100,0.81,light rain
465,Chernyshevskiy,RU,2022-02-04 22:38:52,63.0128,112.4714,-20.99,100,96,1.54,overcast clouds
466,High Level,CA,2022-02-04 22:35:03,58.5169,-117.136,-0.29,78,100,8.05,light snow
467,Jutai,BR,2022-02-04 22:38:52,-5.1833,-68.9,72.41,99,100,0.92,overcast clouds
468,Chauk,MM,2022-02-04 22:38:52,20.8833,94.8167,63.64,48,0,5.35,clear sky
469,Fairbanks,US,2022-02-04 22:35:37,64.8378,-147.7164,6.82,62,75,0.0,broken clouds
470,Lodja,CD,2022-02-04 22:38:53,-3.4833,23.4333,68.88,93,100,2.75,overcast clouds
471,Bluefield,US,2022-02-04 22:34:14,37.2698,-81.2223,37.44,92,100,8.01,mist
472,Minuri,PH,2022-02-04 22:38:53,16.535,121.8574,69.87,98,96,1.83,overcast clouds
473,Saldanha,ZA,2022-02-04 22:38:54,-33.0117,17.9442,60.85,70,0,15.61,clear sky
474,Cam Ranh,VN,2022-02-04 22:38:54,11.9214,109.1591,73.36,88,40,13.8,scattered clouds
475,Durham,US,2022-02-04 22:38:54,36.0335,-78.8664,69.3,84,100,1.01,overcast clouds
476,Balud,PH,2022-02-04 22:38:55,10.1476,123.6953,78.76,84,98,12.26,overcast clouds
477,Calvinia,ZA,2022-02-04 22:38:18,-31.4707,19.776,70.68,44,0,8.1,clear sky
478,Ayan,RU,2022-02-04 22:38:55,56.45,138.1667,-4.04,71,100,14.47,overcast clouds
479,Aklavik,CA,2022-02-04 22:38:56,68.2191,-135.0107,-17.57,75,0,11.5,clear sky
480,Den Helder,NL,2022-02-04 22:38:56,52.9599,4.7593,43.07,72,75,25.01,broken clouds
481,Mandiana,GN,2022-02-04 22:38:56,10.6333,-8.6833,75.67,14,5,3.96,clear sky
482,Bronnoysund,NO,2022-02-04 22:38:57,65.4625,12.1997,37.51,52,75,25.32,broken clouds
483,Harnosand,SE,2022-02-04 22:38:57,62.6323,17.9379,32.0,93,100,9.48,overcast clouds
484,Totskoye,RU,2022-02-04 22:38:57,52.5248,52.7623,25.3,93,100,7.92,overcast clouds
485,Wenatchee,US,2022-02-04 22:38:58,47.4235,-120.3103,48.56,76,100,0.0,overcast clouds
486,Daru,PG,2022-02-04 22:38:58,-9.0763,143.2092,79.65,85,100,10.25,overcast clouds
487,Ternate,ID,2022-02-04 22:38:58,0.8,127.4,80.49,81,100,5.55,overcast clouds
488,Brockville,CA,2022-02-04 22:38:59,44.5834,-75.6826,13.57,87,100,3.0,overcast clouds
489,Lucapa,AO,2022-02-04 22:38:59,-8.4192,20.7447,62.2,98,74,2.19,broken clouds
490,Bilibino,RU,2022-02-04 22:38:59,68.0546,166.4372,-9.2,78,1,5.03,clear sky
491,Kui Buri,TH,2022-02-04 22:39:00,12.0828,99.8543,79.99,86,35,2.71,scattered clouds
492,Carutapera,BR,2022-02-04 22:39:00,-1.195,-46.02,76.21,93,99,6.4,overcast clouds
493,Kalmunai,LK,2022-02-04 22:39:00,7.4167,81.8167,73.2,78,27,0.49,scattered clouds
494,Hohhot,CN,2022-02-04 22:39:01,40.8106,111.6522,-3.71,77,0,4.47,clear sky
495,Pakaur,IN,2022-02-04 22:39:01,24.6333,87.85,56.75,95,77,3.47,broken clouds
496,Togul,RU,2022-02-04 22:39:01,53.465,85.9128,-9.85,100,84,2.1,broken clouds
497,Cayenne,GF,2022-02-04 22:39:02,4.9333,-52.3333,79.09,88,0,1.99,clear sky
498,Asilah,MA,2022-02-04 22:39:02,35.465,-6.0348,62.46,84,98,7.67,overcast clouds
499,Sao Sebastiao,BR,2022-02-04 22:40:02,-23.76,-45.4097,76.48,93,99,5.93,overcast clouds
500,Vayalar,IN,2022-02-04 22:40:03,9.7,76.3333,69.78,82,60,5.35,broken clouds
501,Waingapu,ID,2022-02-04 22:35:37,-9.6567,120.2641,79.07,81,40,7.7,scattered clouds
502,Ventspils,LV,2022-02-04 22:40:03,57.3894,21.5606,35.53,100,100,13.8,overcast clouds
503,Faya,SA,2022-02-04 22:40:04,18.3851,42.4509,57.31,88,31,6.13,scattered clouds
504,Apt,FR,2022-02-04 22:40:04,43.8833,5.4,51.96,80,16,9.86,few clouds
505,Tazovskiy,RU,2022-02-04 22:40:04,67.4667,78.7,7.65,96,98,6.31,overcast clouds
506,Puerto Del Rosario,ES,2022-02-04 22:40:05,28.5004,-13.8627,67.68,55,0,4.61,clear sky
507,Lahaina,US,2022-02-04 22:40:05,20.8783,-156.6825,85.24,71,0,4.03,clear sky
508,Solnechnyy,RU,2022-02-04 22:40:05,50.7214,136.6319,2.03,97,100,0.89,overcast clouds
509,Kinsale,IE,2022-02-04 22:40:06,51.7075,-8.5306,39.24,87,20,9.22,few clouds
510,Nur,PL,2022-02-04 22:40:06,52.6683,22.3221,39.78,95,100,11.56,overcast clouds
511,Port Keats,AU,2022-02-04 22:37:55,-14.25,129.55,79.61,85,100,3.24,overcast clouds
512,Buraydah,SA,2022-02-04 22:40:07,26.326,43.975,59.45,30,0,10.11,clear sky
513,Pacifica,US,2022-02-04 22:40:07,37.6138,-122.4869,67.73,46,0,3.0,clear sky
514,Nakhon Phanom,TH,2022-02-04 22:40:07,17.3333,104.4167,56.25,84,14,5.91,few clouds
515,Karabuk,TR,2022-02-04 22:40:08,41.2049,32.6277,17.65,94,50,2.48,scattered clouds
516,Paita,PE,2022-02-04 22:37:39,-5.0892,-81.1144,77.56,78,23,17.49,few clouds
517,Saint-Michel-Des-Saints,CA,2022-02-04 22:40:08,46.6834,-73.9159,0.25,92,100,3.24,overcast clouds
518,Bukachacha,RU,2022-02-04 22:40:09,52.9833,116.9167,-6.66,95,100,4.05,overcast clouds
519,Uvalde,US,2022-02-04 22:40:09,29.3669,-99.767,45.55,32,0,13.8,clear sky
520,Ongandjera,NA,2022-02-04 22:40:09,-17.8833,15.0667,72.59,65,100,10.56,light rain
521,Taganak,PH,2022-02-04 22:40:10,6.0833,118.3,75.34,82,100,2.08,light rain
522,Fereydun Kenar,IR,2022-02-04 22:40:10,36.6864,52.5225,52.84,80,0,4.65,clear sky
523,Bolanos De Calatrava,ES,2022-02-04 22:40:10,38.9069,-3.6635,50.68,67,20,4.61,few clouds
